Name,DataType,Comment,Address
XV_239_FLT,Bool,Valve 39 travel fault,%MX713.0
XV_240_OPEN,Bool,Valve 40 open limit,%MX713.2
XV_240_CLOSED,Bool,Valve 40 closed limit,%MX713.4
XV_240_CMD,Bool,Valve 40 open command,%MX713.6
XV_240_FLT,Bool,Valve 40 travel fault,%MX714.0
MTR_301_RUN,Bool,Motor 1 running,%MX714.2
MTR_301_FLT,Bool,Motor 1 trip,%MX714.4
MTR_301_SPD,Int,Motor 1 speed ref,%MW5718
MTR_301_AMPS,Float,Motor 1 current,%MD5720
MTR_302_RUN,Bool,Motor 2 running,%MX715.2
MTR_302_FLT,Bool,Motor 2 trip,%MX715.4
MTR_302_SPD,Int,Motor 2 speed ref,%MW5726
MTR_302_AMPS,Float,Motor 2 current,%MD5728
MTR_303_RUN,Bool,Motor 3 running,%MX716.2
MTR_303_FLT,Bool,Motor 3 trip,%MX716.4
MTR_303_SPD,Int,Motor 3 speed ref,%MW5734
MTR_303_AMPS,Float,Motor 3 current,%MD5736
MTR_304_RUN,Bool,Motor 4 running,%MX717.2
MTR_304_FLT,Bool,Motor 4 trip,%MX717.4
MTR_304_SPD,Int,Motor 4 speed ref,%MW5742
MTR_304_AMPS,Float,Motor 4 current,%MD5744
MTR_305_RUN,Bool,Motor 5 running,%MX718.2
MTR_305_FLT,Bool,Motor 5 trip,%MX718.4
MTR_305_SPD,Int,Motor 5 speed ref,%MW5750
MTR_305_AMPS,Float,Motor 5 current,%MD5752
MTR_306_RUN,Bool,Motor 6 running,%MX719.2
MTR_306_FLT,Bool,Motor 6 trip,%MX719.4
MTR_306_SPD,Int,Motor 6 speed ref,%MW5758
MTR_306_AMPS,Float,Motor 6 current,%MD5760
MTR_307_RUN,Bool,Motor 7 running,%MX720.2
MTR_307_FLT,Bool,Motor 7 trip,%MX720.4
MTR_307_SPD,Int,Motor 7 speed ref,%MW5766
MTR_307_AMPS,Float,Motor 7 current,%MD5768
MTR_308_RUN,Bool,Motor 8 running,%MX721.2
MTR_308_FLT,Bool,Motor 8 trip,%MX721.4
MTR_308_SPD,Int,Motor 8 speed ref,%MW5774
MTR_308_AMPS,Float,Motor 8 current,%MD5776
MTR_309_RUN,Bool,Motor 9 running,%MX722.2
MTR_309_FLT,Bool,Motor 9 trip,%MX722.4
MTR_309_SPD,Int,Motor 9 speed ref,%MW5782
MTR_309_AMPS,Float,Motor 9 current,%MD5784
MTR_310_RUN,Bool,Motor 10 running,%MX723.2
MTR_310_FLT,Bool,Motor 10 trip,%MX723.4
MTR_310_SPD,Int,Motor 10 speed ref,%MW5790
MTR_310_AMPS,Float,Motor 10 current,%MD5792
MTR_311_RUN,Bool,Motor 11 running,%MX724.2
MTR_311_FLT,Bool,Motor 11 trip,%MX724.4
MTR_311_SPD,Int,Motor 11 speed ref,%MW5798
MTR_311_AMPS,Float,Motor 11 current,%MD5800
MTR_312_RUN,Bool,Motor 12 running,%MX725.2
MTR_312_FLT,Bool,Motor 12 trip,%MX725.4
MTR_312_SPD,Int,Motor 12 speed ref,%MW5806
MTR_312_AMPS,Float,Motor 12 current,%MD5808
MTR_313_RUN,Bool,Motor 13 running,%MX726.2
MTR_313_FLT,Bool,Motor 13 trip,%MX726.4
MTR_313_SPD,Int,Motor 13 speed ref,%MW5814
MTR_313_AMPS,Float,Motor 13 current,%MD5816
MTR_314_RUN,Bool,Motor 14 running,%MX727.2
MTR_314_FLT,Bool,Motor 14 trip,%MX727.4
MTR_314_SPD,Int,Motor 14 speed ref,%MW5822
MTR_314_AMPS,Float,Motor 14 current,%MD5824
INT_MODE,Int,"Intake area mode (0 off, 1 auto, 2 manual)",%MW5826
INT_RUNNING,Bool,Intake area running,%MX728.4
INT_ALARM,Bool,Intake area common alarm,%MX728.6
INT_ESTOP,Bool,Intake emergency stop,%MX729.0
INT_TOTAL,LREAL,Intake totalised flow,%MD5834
INT_BATCH,String,Intake current batch id,%MW5836
TRF_MODE,Int,"Transfer area mode (0 off, 1 auto, 2 manual)",%MW5838
TRF_RUNNING,Bool,Transfer area running,%MX730.0
TRF_ALARM,Bool,Transfer area common alarm,%MX730.2
TRF_ESTOP,Bool,Transfer emergency stop,%MX730.4
TRF_TOTAL,LREAL,Transfer totalised flow,%MD5846
TRF_BATCH,String,Transfer current batch id,%MW5848
FLT_MODE,Int,"Filtration area mode (0 off, 1 auto, 2 manual)",%MW5850
FLT_RUNNING,Bool,Filtration area running,%MX731.4
FLT_ALARM,Bool,Filtration area common alarm,%MX731.6
FLT_ESTOP,Bool,Filtration emergency stop,%MX732.0
FLT_TOTAL,LREAL,Filtration totalised flow,%MD5858
FLT_BATCH,String,Filtration current batch id,%MW5860
CHM_MODE,Int,"Chemical area mode (0 off, 1 auto, 2 manual)",%MW5862
CHM_RUNNING,Bool,Chemical area running,%MX733.0
CHM_ALARM,Bool,Chemical area common alarm,%MX733.2
CHM_ESTOP,Bool,Chemical emergency stop,%MX733.4
CHM_TOTAL,LREAL,Chemical totalised flow,%MD5870
CHM_BATCH,String,Chemical current batch id,%MW5872
DST_MODE,Int,"Distribution area mode (0 off, 1 auto, 2 manual)",%MW5874
DST_RUNNING,Bool,Distribution area running,%MX734.4
DST_ALARM,Bool,Distribution area common alarm,%MX734.6
DST_ESTOP,Bool,Distribution emergency stop,%MX735.0
DST_TOTAL,LREAL,Distribution totalised flow,%MD5882
DST_BATCH,String,Distribution current batch id,%MW5884
BWS_MODE,Int,"Backwash area mode (0 off, 1 auto, 2 manual)",%MW5886
BWS_RUNNING,Bool,Backwash area running,%MX736.0
BWS_ALARM,Bool,Backwash area common alarm,%MX736.2
BWS_ESTOP,Bool,Backwash emergency stop,%MX736.4
BWS_TOTAL,LREAL,Backwash totalised flow,%MD5894
BWS_BATCH,String,Backwash current batch id,%MW5896
2ND PUMP RUN,Bool,Legacy tag from the old panel,%MX737.2
MOTOR-SPEED-REF,Int,Hyphenated legacy tag,%MW5900
Chlorine Dose PV,Float,Space-separated legacy tag,%MD5902
PLANT.TOTAL.FLOW,REAL,Dotted OPC-style tag,%MD5904
Order,DINT,"Reserved word, quoted in SQL",%MD5906
3PHASE_VOLTS,REAL,Leading digit,%MD5908
UTL_401_STS,Bool,Utility point 1 status,%MX738.6
UTL_402_STS,Bool,Utility point 2 status,%MX739.0
UTL_403_STS,Bool,Utility point 3 status,%MX739.2
UTL_404_STS,Bool,Utility point 4 status,%MX739.4
UTL_405_STS,Bool,Utility point 5 status,%MX739.6
UTL_406_STS,Bool,Utility point 6 status,%MX740.0
UTL_407_STS,Bool,Utility point 7 status,%MX740.2
UTL_408_STS,Bool,Utility point 8 status,%MX740.4
UTL_409_STS,Bool,Utility point 9 status,%MX740.6
UTL_410_STS,Bool,Utility point 10 status,%MX741.0
UTL_411_STS,Bool,Utility point 11 status,%MX741.2
UTL_412_STS,Bool,Utility point 12 status,%MX741.4
UTL_413_STS,Bool,Utility point 13 status,%MX741.6
UTL_414_STS,Bool,Utility point 14 status,%MX742.0
UTL_415_STS,Bool,Utility point 15 status,%MX742.2
UTL_416_STS,Bool,Utility point 16 status,%MX742.4
UTL_417_STS,Bool,Utility point 17 status,%MX742.6
UTL_418_STS,Bool,Utility point 18 status,%MX743.0
UTL_419_STS,Bool,Utility point 19 status,%MX743.2
UTL_420_STS,Bool,Utility point 20 status,%MX743.4
UTL_421_STS,Bool,Utility point 21 status,%MX743.6
UTL_422_STS,Bool,Utility point 22 status,%MX744.0
UTL_423_STS,Bool,Utility point 23 status,%MX744.2
UTL_424_STS,Bool,Utility point 24 status,%MX744.4
UTL_425_STS,Bool,Utility point 25 status,%MX744.6
UTL_426_STS,Bool,Utility point 26 status,%MX745.0
UTL_427_STS,Bool,Utility point 27 status,%MX745.2
UTL_428_STS,Bool,Utility point 28 status,%MX745.4
UTL_429_STS,Bool,Utility point 29 status,%MX745.6
UTL_430_STS,Bool,Utility point 30 status,%MX746.0
UTL_431_STS,Bool,Utility point 31 status,%MX746.2
UTL_432_STS,Bool,Utility point 32 status,%MX746.4
UTL_433_STS,Bool,Utility point 33 status,%MX746.6
UTL_434_STS,Bool,Utility point 34 status,%MX747.0
UTL_435_STS,Bool,Utility point 35 status,%MX747.2
UTL_436_STS,Bool,Utility point 36 status,%MX747.4
UTL_437_STS,Bool,Utility point 37 status,%MX747.6
UTL_438_STS,Bool,Utility point 38 status,%MX748.0
UTL_439_STS,Bool,Utility point 39 status,%MX748.2
UTL_440_STS,Bool,Utility point 40 status,%MX748.4
UTL_441_STS,Bool,Utility point 41 status,%MX748.6
UTL_442_STS,Bool,Utility point 42 status,%MX749.0
UTL_443_STS,Bool,Utility point 43 status,%MX749.2
UTL_444_STS,Bool,Utility point 44 status,%MX749.4
UTL_445_STS,Bool,Utility point 45 status,%MX749.6
UTL_446_STS,Bool,Utility point 46 status,%MX750.0
UTL_447_STS,Bool,Utility point 47 status,%MX750.2
UTL_448_STS,Bool,Utility point 48 status,%MX750.4
UTL_449_STS,Bool,Utility point 49 status,%MX750.6
UTL_450_STS,Bool,Utility point 50 status,%MX751.0
UTL_451_STS,Bool,Utility point 51 status,%MX751.2
UTL_452_STS,Bool,Utility point 52 status,%MX751.4
UTL_453_STS,Bool,Utility point 53 status,%MX751.6
UTL_454_STS,Bool,Utility point 54 status,%MX752.0
UTL_455_STS,Bool,Utility point 55 status,%MX752.2
UTL_456_STS,Bool,Utility point 56 status,%MX752.4
UTL_457_STS,Bool,Utility point 57 status,%MX752.6
UTL_458_STS,Bool,Utility point 58 status,%MX753.0
UTL_459_STS,Bool,Utility point 59 status,%MX753.2
UTL_460_STS,Bool,Utility point 60 status,%MX753.4
UTL_461_STS,Bool,Utility point 61 status,%MX753.6
UTL_462_STS,Bool,Utility point 62 status,%MX754.0
UTL_463_STS,Bool,Utility point 63 status,%MX754.2
UTL_464_STS,Bool,Utility point 64 status,%MX754.4
UTL_465_STS,Bool,Utility point 65 status,%MX754.6
UTL_466_STS,Bool,Utility point 66 status,%MX755.0
UTL_467_STS,Bool,Utility point 67 status,%MX755.2
UTL_468_STS,Bool,Utility point 68 status,%MX755.4
UTL_469_STS,Bool,Utility point 69 status,%MX755.6
UTL_470_STS,Bool,Utility point 70 status,%MX756.0
UTL_471_STS,Bool,Utility point 71 status,%MX756.2
UTL_472_STS,Bool,Utility point 72 status,%MX756.4
UTL_473_STS,Bool,Utility point 73 status,%MX756.6
UTL_474_STS,Bool,Utility point 74 status,%MX757.0
UTL_475_STS,Bool,Utility point 75 status,%MX757.2
UTL_476_STS,Bool,Utility point 76 status,%MX757.4
UTL_477_STS,Bool,Utility point 77 status,%MX757.6
UTL_478_STS,Bool,Utility point 78 status,%MX758.0
UTL_479_STS,Bool,Utility point 79 status,%MX758.2
UTL_480_STS,Bool,Utility point 80 status,%MX758.4
UTL_481_STS,Bool,Utility point 81 status,%MX758.6
UTL_482_STS,Bool,Utility point 82 status,%MX759.0
UTL_483_STS,Bool,Utility point 83 status,%MX759.2
UTL_484_STS,Bool,Utility point 84 status,%MX759.4
UTL_485_STS,Bool,Utility point 85 status,%MX759.6
UTL_486_STS,Bool,Utility point 86 status,%MX760.0
UTL_487_STS,Bool,Utility point 87 status,%MX760.2
UTL_488_STS,Bool,Utility point 88 status,%MX760.4
UTL_489_STS,Bool,Utility point 89 status,%MX760.6
UTL_490_STS,Bool,Utility point 90 status,%MX761.0
UTL_491_STS,Bool,Utility point 91 status,%MX761.2
UTL_492_STS,Bool,Utility point 92 status,%MX761.4
UTL_493_STS,Bool,Utility point 93 status,%MX761.6
UTL_494_STS,Bool,Utility point 94 status,%MX762.0
UTL_495_STS,Bool,Utility point 95 status,%MX762.2
UTL_496_STS,Bool,Utility point 96 status,%MX762.4
UTL_497_STS,Bool,Utility point 97 status,%MX762.6
UTL_498_STS,Bool,Utility point 98 status,%MX763.0
UTL_499_STS,Bool,Utility point 99 status,%MX763.2
UTL_500_STS,Bool,Utility point 100 status,%MX763.4
UTL_501_STS,Bool,Utility point 101 status,%MX763.6
UTL_502_STS,Bool,Utility point 102 status,%MX764.0
UTL_503_STS,Bool,Utility point 103 status,%MX764.2
UTL_504_STS,Bool,Utility point 104 status,%MX764.4
UTL_505_STS,Bool,Utility point 105 status,%MX764.6
UTL_506_STS,Bool,Utility point 106 status,%MX765.0
UTL_507_STS,Bool,Utility point 107 status,%MX765.2
UTL_508_STS,Bool,Utility point 108 status,%MX765.4
UTL_509_STS,Bool,Utility point 109 status,%MX765.6
UTL_510_STS,Bool,Utility point 110 status,%MX766.0
UTL_511_STS,Bool,Utility point 111 status,%MX766.2
UTL_512_STS,Bool,Utility point 112 status,%MX766.4
UTL_513_STS,Bool,Utility point 113 status,%MX766.6
UTL_514_STS,Bool,Utility point 114 status,%MX767.0
UTL_515_STS,Bool,Utility point 115 status,%MX767.2
UTL_516_STS,Bool,Utility point 116 status,%MX767.4
UTL_517_STS,Bool,Utility point 117 status,%MX767.6
UTL_518_STS,Bool,Utility point 118 status,%MX768.0
UTL_519_STS,Bool,Utility point 119 status,%MX768.2
UTL_520_STS,Bool,Utility point 120 status,%MX768.4
UTL_521_STS,Bool,Utility point 121 status,%MX768.6
UTL_522_STS,Bool,Utility point 122 status,%MX769.0
UTL_523_STS,Bool,Utility point 123 status,%MX769.2
UTL_524_STS,Bool,Utility point 124 status,%MX769.4
UTL_525_STS,Bool,Utility point 125 status,%MX769.6
UTL_526_STS,Bool,Utility point 126 status,%MX770.0
UTL_527_STS,Bool,Utility point 127 status,%MX770.2
UTL_528_STS,Bool,Utility point 128 status,%MX770.4
UTL_529_STS,Bool,Utility point 129 status,%MX770.6
UTL_530_STS,Bool,Utility point 130 status,%MX771.0
UTL_531_STS,Bool,Utility point 131 status,%MX771.2
UTL_532_STS,Bool,Utility point 132 status,%MX771.4
UTL_533_STS,Bool,Utility point 133 status,%MX771.6
UTL_534_STS,Bool,Utility point 134 status,%MX772.0
UTL_535_STS,Bool,Utility point 135 status,%MX772.2
UTL_536_STS,Bool,Utility point 136 status,%MX772.4
UTL_537_STS,Bool,Utility point 137 status,%MX772.6
UTL_538_STS,Bool,Utility point 138 status,%MX773.0
UTL_539_STS,Bool,Utility point 139 status,%MX773.2
UTL_540_STS,Bool,Utility point 140 status,%MX773.4
UTL_541_STS,Bool,Utility point 141 status,%MX773.6
UTL_542_STS,Bool,Utility point 142 status,%MX774.0
UTL_543_STS,Bool,Utility point 143 status,%MX774.2
UTL_544_STS,Bool,Utility point 144 status,%MX774.4
UTL_545_STS,Bool,Utility point 145 status,%MX774.6
UTL_546_STS,Bool,Utility point 146 status,%MX775.0
UTL_547_STS,Bool,Utility point 147 status,%MX775.2
UTL_548_STS,Bool,Utility point 148 status,%MX775.4
UTL_549_STS,Bool,Utility point 149 status,%MX775.6
UTL_550_STS,Bool,Utility point 150 status,%MX776.0
UTL_551_STS,Bool,Utility point 151 status,%MX776.2
UTL_552_STS,Bool,Utility point 152 status,%MX776.4
UTL_553_STS,Bool,Utility point 153 status,%MX776.6
UTL_554_STS,Bool,Utility point 154 status,%MX777.0
UTL_555_STS,Bool,Utility point 155 status,%MX777.2
UTL_556_STS,Bool,Utility point 156 status,%MX777.4
UTL_557_STS,Bool,Utility point 157 status,%MX777.6
UTL_558_STS,Bool,Utility point 158 status,%MX778.0
UTL_559_STS,Bool,Utility point 159 status,%MX778.2
UTL_560_STS,Bool,Utility point 160 status,%MX778.4
UTL_561_STS,Bool,Utility point 161 status,%MX778.6
UTL_562_STS,Bool,Utility point 162 status,%MX779.0
UTL_563_STS,Bool,Utility point 163 status,%MX779.2
UTL_564_STS,Bool,Utility point 164 status,%MX779.4
UTL_565_STS,Bool,Utility point 165 status,%MX779.6
UTL_566_STS,Bool,Utility point 166 status,%MX780.0
UTL_567_STS,Bool,Utility point 167 status,%MX780.2
UTL_568_STS,Bool,Utility point 168 status,%MX780.4
UTL_569_STS,Bool,Utility point 169 status,%MX780.6
UTL_570_STS,Bool,Utility point 170 status,%MX781.0
UTL_571_STS,Bool,Utility point 171 status,%MX781.2
UTL_572_STS,Bool,Utility point 172 status,%MX781.4
UTL_573_STS,Bool,Utility point 173 status,%MX781.6
UTL_574_STS,Bool,Utility point 174 status,%MX782.0
UTL_575_STS,Bool,Utility point 175 status,%MX782.2
UTL_576_STS,Bool,Utility point 176 status,%MX782.4
UTL_577_STS,Bool,Utility point 177 status,%MX782.6
UTL_578_STS,Bool,Utility point 178 status,%MX783.0
UTL_579_STS,Bool,Utility point 179 status,%MX783.2
UTL_580_STS,Bool,Utility point 180 status,%MX783.4
UTL_581_STS,Bool,Utility point 181 status,%MX783.6
UTL_582_STS,Bool,Utility point 182 status,%MX784.0
UTL_583_STS,Bool,Utility point 183 status,%MX784.2
UTL_584_STS,Bool,Utility point 184 status,%MX784.4
UTL_585_STS,Bool,Utility point 185 status,%MX784.6
UTL_586_STS,Bool,Utility point 186 status,%MX785.0
UTL_587_STS,Bool,Utility point 187 status,%MX785.2
UTL_588_STS,Bool,Utility point 188 status,%MX785.4
UTL_589_STS,Bool,Utility point 189 status,%MX785.6
UTL_590_STS,Bool,Utility point 190 status,%MX786.0
UTL_591_STS,Bool,Utility point 191 status,%MX786.2
UTL_592_STS,Bool,Utility point 192 status,%MX786.4
UTL_593_STS,Bool,Utility point 193 status,%MX786.6
UTL_594_STS,Bool,Utility point 194 status,%MX787.0
UTL_595_STS,Bool,Utility point 195 status,%MX787.2
UTL_596_STS,Bool,Utility point 196 status,%MX787.4
UTL_597_STS,Bool,Utility point 197 status,%MX787.6
UTL_598_STS,Bool,Utility point 198 status,%MX788.0
UTL_599_STS,Bool,Utility point 199 status,%MX788.2
UTL_600_STS,Bool,Utility point 200 status,%MX788.4
UTL_601_STS,Bool,Utility point 201 status,%MX788.6
UTL_602_STS,Bool,Utility point 202 status,%MX789.0
UTL_603_STS,Bool,Utility point 203 status,%MX789.2
UTL_604_STS,Bool,Utility point 204 status,%MX789.4
UTL_605_STS,Bool,Utility point 205 status,%MX789.6
UTL_606_STS,Bool,Utility point 206 status,%MX790.0
UTL_607_STS,Bool,Utility point 207 status,%MX790.2
UTL_608_STS,Bool,Utility point 208 status,%MX790.4
UTL_609_STS,Bool,Utility point 209 status,%MX790.6
UTL_610_STS,Bool,Utility point 210 status,%MX791.0
UTL_611_STS,Bool,Utility point 211 status,%MX791.2
UTL_612_STS,Bool,Utility point 212 status,%MX791.4
UTL_613_STS,Bool,Utility point 213 status,%MX791.6
UTL_614_STS,Bool,Utility point 214 status,%MX792.0
UTL_615_STS,Bool,Utility point 215 status,%MX792.2
UTL_616_STS,Bool,Utility point 216 status,%MX792.4
UTL_617_STS,Bool,Utility point 217 status,%MX792.6
UTL_618_STS,Bool,Utility point 218 status,%MX793.0
UTL_619_STS,Bool,Utility point 219 status,%MX793.2
UTL_620_STS,Bool,Utility point 220 status,%MX793.4
UTL_621_STS,Bool,Utility point 221 status,%MX793.6
UTL_622_STS,Bool,Utility point 222 status,%MX794.0
UTL_623_STS,Bool,Utility point 223 status,%MX794.2
UTL_624_STS,Bool,Utility point 224 status,%MX794.4
UTL_625_STS,Bool,Utility point 225 status,%MX794.6
UTL_626_STS,Bool,Utility point 226 status,%MX795.0
UTL_627_STS,Bool,Utility point 227 status,%MX795.2
UTL_628_STS,Bool,Utility point 228 status,%MX795.4
UTL_629_STS,Bool,Utility point 229 status,%MX795.6
UTL_630_STS,Bool,Utility point 230 status,%MX796.0
UTL_631_STS,Bool,Utility point 231 status,%MX796.2
UTL_632_STS,Bool,Utility point 232 status,%MX796.4
UTL_633_STS,Bool,Utility point 233 status,%MX796.6
UTL_634_STS,Bool,Utility point 234 status,%MX797.0
UTL_635_STS,Bool,Utility point 235 status,%MX797.2
UTL_636_STS,Bool,Utility point 236 status,%MX797.4
UTL_637_STS,Bool,Utility point 237 status,%MX797.6
UTL_638_STS,Bool,Utility point 238 status,%MX798.0
UTL_639_STS,Bool,Utility point 239 status,%MX798.2
UTL_640_STS,Bool,Utility point 240 status,%MX798.4
UTL_641_STS,Bool,Utility point 241 status,%MX798.6
UTL_642_STS,Bool,Utility point 242 status,%MX799.0
UTL_643_STS,Bool,Utility point 243 status,%MX799.2
UTL_644_STS,Bool,Utility point 244 status,%MX799.4
UTL_645_STS,Bool,Utility point 245 status,%MX799.6
UTL_646_STS,Bool,Utility point 246 status,%MX800.0
UTL_647_STS,Bool,Utility point 247 status,%MX800.2
UTL_648_STS,Bool,Utility point 248 status,%MX800.4
UTL_649_STS,Bool,Utility point 249 status,%MX800.6
UTL_650_STS,Bool,Utility point 250 status,%MX801.0
UTL_651_STS,Bool,Utility point 251 status,%MX801.2
UTL_652_STS,Bool,Utility point 252 status,%MX801.4
UTL_653_STS,Bool,Utility point 253 status,%MX801.6
UTL_654_STS,Bool,Utility point 254 status,%MX802.0
UTL_655_STS,Bool,Utility point 255 status,%MX802.2
UTL_656_STS,Bool,Utility point 256 status,%MX802.4
UTL_657_STS,Bool,Utility point 257 status,%MX802.6
UTL_658_STS,Bool,Utility point 258 status,%MX803.0
UTL_659_STS,Bool,Utility point 259 status,%MX803.2
UTL_660_STS,Bool,Utility point 260 status,%MX803.4
UTL_661_STS,Bool,Utility point 261 status,%MX803.6
UTL_662_STS,Bool,Utility point 262 status,%MX804.0
UTL_663_STS,Bool,Utility point 263 status,%MX804.2
UTL_664_STS,Bool,Utility point 264 status,%MX804.4
UTL_665_STS,Bool,Utility point 265 status,%MX804.6
UTL_666_STS,Bool,Utility point 266 status,%MX805.0
UTL_667_STS,Bool,Utility point 267 status,%MX805.2
UTL_668_STS,Bool,Utility point 268 status,%MX805.4
UTL_669_STS,Bool,Utility point 269 status,%MX805.6
UTL_670_STS,Bool,Utility point 270 status,%MX806.0
UTL_671_STS,Bool,Utility point 271 status,%MX806.2
UTL_672_STS,Bool,Utility point 272 status,%MX806.4
UTL_673_STS,Bool,Utility point 273 status,%MX806.6
UTL_674_STS,Bool,Utility point 274 status,%MX807.0
UTL_675_STS,Bool,Utility point 275 status,%MX807.2
UTL_676_STS,Bool,Utility point 276 status,%MX807.4
UTL_677_STS,Bool,Utility point 277 status,%MX807.6
UTL_678_STS,Bool,Utility point 278 status,%MX808.0
UTL_679_STS,Bool,Utility point 279 status,%MX808.2
UTL_680_STS,Bool,Utility point 280 status,%MX808.4
UTL_681_STS,Bool,Utility point 281 status,%MX808.6
UTL_682_STS,Bool,Utility point 282 status,%MX809.0
UTL_683_STS,Bool,Utility point 283 status,%MX809.2
UTL_684_STS,Bool,Utility point 284 status,%MX809.4
UTL_685_STS,Bool,Utility point 285 status,%MX809.6
UTL_686_STS,Bool,Utility point 286 status,%MX810.0
UTL_687_STS,Bool,Utility point 287 status,%MX810.2
UTL_688_STS,Bool,Utility point 288 status,%MX810.4
UTL_689_STS,Bool,Utility point 289 status,%MX810.6
UTL_690_STS,Bool,Utility point 290 status,%MX811.0
UTL_691_STS,Bool,Utility point 291 status,%MX811.2
UTL_692_STS,Bool,Utility point 292 status,%MX811.4
UTL_693_STS,Bool,Utility point 293 status,%MX811.6
UTL_694_STS,Bool,Utility point 294 status,%MX812.0
